#Person location Sublocation StartTime EndTime Type
511789 99511789 1001 86380 86390 1
512442 99512442 1001 86380 86390 1
512522 99512522 1001 86380 86390 1
512490 99512490 1001 86380 86390 1
513104 99513104 1001 86380 86390 1
513083 99513083 1001 86380 86390 1
513125 99513125 1001 86380 86390 1
512717 99512717 1001 86380 86390 1
512730 99512730 1001 86380 86390 1
513371 99513371 1001 86380 86390 1
513377 99513377 1001 86380 86390 1
513405 99513405 1001 86380 86390 1
513930 99513930 1001 86380 86390 1
513649 99513649 1001 86380 86390 1
514498 99514498 1001 86380 86390 1
514543 99514543 1001 86380 86390 1
514390 99514390 1001 86380 86390 1
515192 99515192 1001 86380 86390 1
515184 99515184 1001 86380 86390 1
516409 99516409 1001 86380 86390 1
516214 99516214 1001 86380 86390 1
516133 99516133 1001 86380 86390 1
516264 99516264 1001 86380 86390 1
516545 99516545 1001 86380 86390 1
516523 99516523 1001 86380 86390 1
516643 99516643 1001 86380 86390 1
516672 99516672 1001 86380 86390 1
517246 99517246 1001 86380 86390 1
517132 99517132 1001 86380 86390 1
517295 99517295 1001 86380 86390 1
517206 99517206 1001 86380 86390 1
517033 99517033 1001 86380 86390 1
517059 99517059 1001 86380 86390 1
516914 99516914 1001 86380 86390 1
517348 99517348 1001 86380 86390 1
517522 99517522 1001 86380 86390 1
517409 99517409 1001 86380 86390 1
517750 99517750 1001 86380 86390 1
517765 99517765 1001 86380 86390 1
517938 99517938 1001 86380 86390 1
517544 99517544 1001 86380 86390 1
517666 99517666 1001 86380 86390 1
518176 99518176 1001 86380 86390 1
518957 99518957 1001 86380 86390 1
518662 99518662 1001 86380 86390 1
518598 99518598 1001 86380 86390 1
518408 99518408 1001 86380 86390 1
518576 99518576 1001 86380 86390 1
519150 99519150 1001 86380 86390 1
518995 99518995 1001 86380 86390 1
519787 99519787 1001 86380 86390 1
519638 99519638 1001 86380 86390 1
519532 99519532 1001 86380 86390 1
519563 99519563 1001 86380 86390 1
519847 99519847 1001 86380 86390 1
520451 99520451 1001 86380 86390 1
520599 99520599 1001 86380 86390 1
520588 99520588 1001 86380 86390 1
520267 99520267 1001 86380 86390 1
520126 99520126 1001 86380 86390 1
520051 99520051 1001 86380 86390 1
520836 99520836 1001 86380 86390 1
520738 99520738 1001 86380 86390 1
521442 99521442 1001 86380 86390 1
521331 99521331 1001 86380 86390 1
521295 99521295 1001 86380 86390 1
521349 99521349 1001 86380 86390 1
521239 99521239 1001 86380 86390 1
521632 99521632 1001 86380 86390 1
521648 99521648 1001 86380 86390 1
522164 99522164 1001 86380 86390 1
522277 99522277 1001 86380 86390 1
522083 99522083 1001 86380 86390 1
521790 99521790 1001 86380 86390 1
521741 99521741 1001 86380 86390 1
522357 99522357 1001 86380 86390 1
522448 99522448 1001 86380 86390 1
523069 99523069 1001 86380 86390 1
522942 99522942 1001 86380 86390 1
522946 99522946 1001 86380 86390 1
522797 99522797 1001 86380 86390 1
522807 99522807 1001 86380 86390 1
522549 99522549 1001 86380 86390 1
523853 99523853 1001 86380 86390 1
523622 99523622 1001 86380 86390 1
523435 99523435 1001 86380 86390 1
523423 99523423 1001 86380 86390 1
524084 99524084 1001 86380 86390 1
524043 99524043 1001 86380 86390 1
524617 99524617 1001 86380 86390 1
524594 99524594 1001 86380 86390 1
524672 99524672 1001 86380 86390 1
524334 99524334 1001 86380 86390 1
524339 99524339 1001 86380 86390 1
524819 99524819 1001 86380 86390 1
524926 99524926 1001 86380 86390 1
524798 99524798 1001 86380 86390 1
525485 99525485 1001 86380 86390 1
525550 99525550 1001 86380 86390 1
525290 99525290 1001 86380 86390 1
525370 99525370 1001 86380 86390 1
525053 99525053 1001 86380 86390 1
525162 99525162 1001 86380 86390 1
525086 99525086 1001 86380 86390 1
524997 99524997 1001 86380 86390 1
525663 99525663 1001 86380 86390 1
525709 99525709 1001 86380 86390 1
526246 99526246 1001 86380 86390 1
526223 99526223 1001 86380 86390 1
526140 99526140 1001 86380 86390 1
526139 99526139 1001 86380 86390 1
525900 99525900 1001 86380 86390 1
525913 99525913 1001 86380 86390 1
526577 99526577 1001 86380 86390 1
526616 99526616 1001 86380 86390 1
526515 99526515 1001 86380 86390 1
526426 99526426 1001 86380 86390 1
527122 99527122 1001 86380 86390 1
527009 99527009 1001 86380 86390 1
527001 99527001 1001 86380 86390 1
526674 99526674 1001 86380 86390 1
526650 99526650 1001 86380 86390 1
528049 99528049 1001 86380 86390 1
527788 99527788 1001 86380 86390 1
527558 99527558 1001 86380 86390 1
527660 99527660 1001 86380 86390 1
528110 99528110 1001 86380 86390 1
528812 99528812 1001 86380 86390 1
528750 99528750 1001 86380 86390 1
528746 99528746 1001 86380 86390 1
528685 99528685 1001 86380 86390 1
528523 99528523 1001 86380 86390 1
529065 99529065 1001 86380 86390 1
529237 99529237 1001 86380 86390 1
529138 99529138 1001 86380 86390 1
529770 99529770 1001 86380 86390 1
530360 99530360 1001 86380 86390 1
530206 99530206 1001 86380 86390 1
530037 99530037 1001 86380 86390 1
530091 99530091 1001 86380 86390 1
530086 99530086 1001 86380 86390 1
530676 99530676 1001 86380 86390 1
531283 99531283 1001 86380 86390 1
531361 99531361 1001 86380 86390 1
530969 99530969 1001 86380 86390 1
531024 99531024 1001 86380 86390 1
531108 99531108 1001 86380 86390 1
530942 99530942 1001 86380 86390 1
530874 99530874 1001 86380 86390 1
531511 99531511 1001 86380 86390 1
531478 99531478 1001 86380 86390 1
532140 99532140 1001 86380 86390 1
531876 99531876 1001 86380 86390 1
531765 99531765 1001 86380 86390 1
532246 99532246 1001 86380 86390 1
532392 99532392 1001 86380 86390 1
532878 99532878 1001 86380 86390 1
532891 99532891 1001 86380 86390 1
532759 99532759 1001 86380 86390 1
532450 99532450 1001 86380 86390 1
532596 99532596 1001 86380 86390 1
532612 99532612 1001 86380 86390 1
533085 99533085 1001 86380 86390 1
533050 99533050 1001 86380 86390 1
533141 99533141 1001 86380 86390 1
533181 99533181 1001 86380 86390 1
533855 99533855 1001 86380 86390 1
533719 99533719 1001 86380 86390 1
533851 99533851 1001 86380 86390 1
533617 99533617 1001 86380 86390 1
533506 99533506 1001 86380 86390 1
533330 99533330 1001 86380 86390 1
533331 99533331 1001 86380 86390 1
533259 99533259 1001 86380 86390 1
533920 99533920 1001 86380 86390 1
534545 99534545 1001 86380 86390 1
534670 99534670 1001 86380 86390 1
534390 99534390 1001 86380 86390 1
534251 99534251 1001 86380 86390 1
534828 99534828 1001 86380 86390 1
534690 99534690 1001 86380 86390 1
535409 99535409 1001 86380 86390 1
535346 99535346 1001 86380 86390 1
535442 99535442 1001 86380 86390 1
535296 99535296 1001 86380 86390 1
535146 99535146 1001 86380 86390 1
535198 99535198 1001 86380 86390 1
535539 99535539 1001 86380 86390 1
535986 99535986 1001 86380 86390 1
536077 99536077 1001 86380 86390 1
535837 99535837 1001 86380 86390 1
535791 99535791 1001 86380 86390 1
536346 99536346 1001 86380 86390 1
536493 99536493 1001 86380 86390 1
536985 99536985 1001 86380 86390 1
537018 99537018 1001 86380 86390 1
536870 99536870 1001 86380 86390 1
536712 99536712 1001 86380 86390 1
536592 99536592 1001 86380 86390 1
537644 99537644 1001 86380 86390 1
537776 99537776 1001 86380 86390 1
537676 99537676 1001 86380 86390 1
538026 99538026 1001 86380 86390 1
538044 99538044 1001 86380 86390 1
538752 99538752 1001 86380 86390 1
538271 99538271 1001 86380 86390 1
538313 99538313 1001 86380 86390 1
538249 99538249 1001 86380 86390 1
538205 99538205 1001 86380 86390 1
538387 99538387 1001 86380 86390 1
538916 99538916 1001 86380 86390 1
538944 99538944 1001 86380 86390 1
539455 99539455 1001 86380 86390 1
539029 99539029 1001 86380 86390 1
539709 99539709 1001 86380 86390 1
540338 99540338 1001 86380 86390 1
540431 99540431 1001 86380 86390 1
540301 99540301 1001 86380 86390 1
540317 99540317 1001 86380 86390 1
540400 99540400 1001 86380 86390 1
540285 99540285 1001 86380 86390 1
541262 99541262 1001 86380 86390 1
541246 99541246 1001 86380 86390 1
541092 99541092 1001 86380 86390 1
541195 99541195 1001 86380 86390 1
540825 99540825 1001 86380 86390 1
540800 99540800 1001 86380 86390 1
541456 99541456 1001 86380 86390 1
542042 99542042 1001 86380 86390 1
541995 99541995 1001 86380 86390 1
541936 99541936 1001 86380 86390 1
541975 99541975 1001 86380 86390 1
541789 99541789 1001 86380 86390 1
541860 99541860 1001 86380 86390 1
542273 99542273 1001 86380 86390 1
542287 99542287 1001 86380 86390 1
542239 99542239 1001 86380 86390 1
542175 99542175 1001 86380 86390 1
542126 99542126 1001 86380 86390 1
542364 99542364 1001 86380 86390 1
542338 99542338 1001 86380 86390 1
543085 99543085 1001 86380 86390 1
543100 99543100 1001 86380 86390 1
542973 99542973 1001 86380 86390 1
542947 99542947 1001 86380 86390 1
543002 99543002 1001 86380 86390 1
543711 99543711 1001 86380 86390 1
543595 99543595 1001 86380 86390 1
543676 99543676 1001 86380 86390 1
543494 99543494 1001 86380 86390 1
543268 99543268 1001 86380 86390 1
543235 99543235 1001 86380 86390 1
543355 99543355 1001 86380 86390 1
543897 99543897 1001 86380 86390 1
544486 99544486 1001 86380 86390 1
544462 99544462 1001 86380 86390 1
544280 99544280 1001 86380 86390 1
544360 99544360 1001 86380 86390 1
544363 99544363 1001 86380 86390 1
544049 99544049 1001 86380 86390 1
544104 99544104 1001 86380 86390 1
544726 99544726 1001 86380 86390 1
544740 99544740 1001 86380 86390 1
400153 99400153 1001 86380 86390 1
400391 99400391 1001 86380 86390 1
400726 99400726 1001 86380 86390 1
400772 99400772 1001 86380 86390 1
401236 99401236 1001 86380 86390 1
401498 99401498 1001 86380 86390 1
401739 99401739 1001 86380 86390 1
402298 99402298 1001 86380 86390 1
402493 99402493 1001 86380 86390 1
403175 99403175 1001 86380 86390 1
403820 99403820 1001 86380 86390 1
403942 99403942 1001 86380 86390 1
404399 99404399 1001 86380 86390 1
404572 99404572 1001 86380 86390 1
404582 99404582 1001 86380 86390 1
404696 99404696 1001 86380 86390 1
404825 99404825 1001 86380 86390 1
405294 99405294 1001 86380 86390 1
405474 99405474 1001 86380 86390 1
405420 99405420 1001 86380 86390 1
405641 99405641 1001 86380 86390 1
405619 99405619 1001 86380 86390 1
405606 99405606 1001 86380 86390 1
405585 99405585 1001 86380 86390 1
405855 99405855 1001 86380 86390 1
405968 99405968 1001 86380 86390 1
406005 99406005 1001 86380 86390 1
406279 99406279 1001 86380 86390 1
406709 99406709 1001 86380 86390 1
407548 99407548 1001 86380 86390 1
407845 99407845 1001 86380 86390 1
408603 99408603 1001 86380 86390 1
408747 99408747 1001 86380 86390 1
409021 99409021 1001 86380 86390 1
409056 99409056 1001 86380 86390 1
409109 99409109 1001 86380 86390 1
409185 99409185 1001 86380 86390 1
409282 99409282 1001 86380 86390 1
409773 99409773 1001 86380 86390 1
409966 99409966 1001 86380 86390 1
410205 99410205 1001 86380 86390 1
410190 99410190 1001 86380 86390 1
410768 99410768 1001 86380 86390 1
410793 99410793 1001 86380 86390 1
411153 99411153 1001 86380 86390 1
411743 99411743 1001 86380 86390 1
412088 99412088 1001 86380 86390 1
412274 99412274 1001 86380 86390 1
412387 99412387 1001 86380 86390 1
413587 99413587 1001 86380 86390 1
413690 99413690 1001 86380 86390 1
412911 99412911 1001 86380 86390 1
412965 99412965 1001 86380 86390 1
412501 99412501 1001 86380 86390 1
412638 99412638 1001 86380 86390 1
415034 99415034 1001 86380 86390 1
414952 99414952 1001 86380 86390 1
415014 99415014 1001 86380 86390 1
414937 99414937 1001 86380 86390 1
414753 99414753 1001 86380 86390 1
415534 99415534 1001 86380 86390 1
416743 99416743 1001 86380 86390 1
416094 99416094 1001 86380 86390 1
415761 99415761 1001 86380 86390 1
415763 99415763 1001 86380 86390 1
417046 99417046 1001 86380 86390 1
417361 99417361 1001 86380 86390 1
417017 99417017 1001 86380 86390 1
417523 99417523 1001 86380 86390 1
418196 99418196 1001 86380 86390 1
417916 99417916 1001 86380 86390 1
417939 99417939 1001 86380 86390 1
417733 99417733 1001 86380 86390 1
418953 99418953 1001 86380 86390 1
419046 99419046 1001 86380 86390 1
420230 99420230 1001 86380 86390 1
419990 99419990 1001 86380 86390 1
421391 99421391 1001 86380 86390 1
421484 99421484 1001 86380 86390 1
421408 99421408 1001 86380 86390 1
421302 99421302 1001 86380 86390 1
420961 99420961 1001 86380 86390 1
421118 99421118 1001 86380 86390 1
421253 99421253 1001 86380 86390 1
422217 99422217 1001 86380 86390 1
422201 99422201 1001 86380 86390 1
423403 99423403 1001 86380 86390 1
423336 99423336 1001 86380 86390 1
423189 99423189 1001 86380 86390 1
422859 99422859 1001 86380 86390 1
424067 99424067 1001 86380 86390 1
424072 99424072 1001 86380 86390 1
424135 99424135 1001 86380 86390 1
425102 99425102 1001 86380 86390 1
425126 99425126 1001 86380 86390 1
425337 99425337 1001 86380 86390 1
425205 99425205 1001 86380 86390 1
425212 99425212 1001 86380 86390 1
425369 99425369 1001 86380 86390 1
425101 99425101 1001 86380 86390 1
424771 99424771 1001 86380 86390 1
424495 99424495 1001 86380 86390 1
424187 99424187 1001 86380 86390 1
424427 99424427 1001 86380 86390 1
426371 99426371 1001 86380 86390 1
426478 99426478 1001 86380 86390 1
426588 99426588 1001 86380 86390 1
425960 99425960 1001 86380 86390 1
426238 99426238 1001 86380 86390 1
427280 99427280 1001 86380 86390 1
427311 99427311 1001 86380 86390 1
428541 99428541 1001 86380 86390 1
428413 99428413 1001 86380 86390 1
428486 99428486 1001 86380 86390 1
428512 99428512 1001 86380 86390 1
428033 99428033 1001 86380 86390 1
428007 99428007 1001 86380 86390 1
427680 99427680 1001 86380 86390 1
429022 99429022 1001 86380 86390 1
430126 99430126 1001 86380 86390 1
430161 99430161 1001 86380 86390 1
430141 99430141 1001 86380 86390 1
429840 99429840 1001 86380 86390 1
429293 99429293 1001 86380 86390 1
429395 99429395 1001 86380 86390 1
429334 99429334 1001 86380 86390 1
429383 99429383 1001 86380 86390 1
430701 99430701 1001 86380 86390 1
431469 99431469 1001 86380 86390 1
432270 99432270 1001 86380 86390 1
432279 99432279 1001 86380 86390 1
432653 99432653 1001 86380 86390 1
432715 99432715 1001 86380 86390 1
433783 99433783 1001 86380 86390 1
434065 99434065 1001 86380 86390 1
433745 99433745 1001 86380 86390 1
435154 99435154 1001 86380 86390 1
434754 99434754 1001 86380 86390 1
434683 99434683 1001 86380 86390 1
434769 99434769 1001 86380 86390 1
434770 99434770 1001 86380 86390 1
434148 99434148 1001 86380 86390 1
434187 99434187 1001 86380 86390 1
434305 99434305 1001 86380 86390 1
435866 99435866 1001 86380 86390 1
435565 99435565 1001 86380 86390 1
435785 99435785 1001 86380 86390 1
437046 99437046 1001 86380 86390 1
437052 99437052 1001 86380 86390 1
436496 99436496 1001 86380 86390 1
436521 99436521 1001 86380 86390 1
436512 99436512 1001 86380 86390 1
435951 99435951 1001 86380 86390 1
435960 99435960 1001 86380 86390 1
436079 99436079 1001 86380 86390 1
436090 99436090 1001 86380 86390 1
437184 99437184 1001 86380 86390 1
437308 99437308 1001 86380 86390 1
300612 99300612 1001 86380 86390 1
300487 99300487 1001 86380 86390 1
300363 99300363 1001 86380 86390 1
300120 99300120 1001 86380 86390 1
300113 99300113 1001 86380 86390 1
301438 99301438 1001 86380 86390 1
301490 99301490 1001 86380 86390 1
301174 99301174 1001 86380 86390 1
301240 99301240 1001 86380 86390 1
301085 99301085 1001 86380 86390 1
301690 99301690 1001 86380 86390 1
302306 99302306 1001 86380 86390 1
302199 99302199 1001 86380 86390 1
302024 99302024 1001 86380 86390 1
302051 99302051 1001 86380 86390 1
301803 99301803 1001 86380 86390 1
301817 99301817 1001 86380 86390 1
301934 99301934 1001 86380 86390 1
302387 99302387 1001 86380 86390 1
302479 99302479 1001 86380 86390 1
303149 99303149 1001 86380 86390 1
303124 99303124 1001 86380 86390 1
302789 99302789 1001 86380 86390 1
303375 99303375 1001 86380 86390 1
303298 99303298 1001 86380 86390 1
303331 99303331 1001 86380 86390 1
303867 99303867 1001 86380 86390 1
303851 99303851 1001 86380 86390 1
303942 99303942 1001 86380 86390 1
303672 99303672 1001 86380 86390 1
303760 99303760 1001 86380 86390 1
303505 99303505 1001 86380 86390 1
303507 99303507 1001 86380 86390 1
303470 99303470 1001 86380 86390 1
303483 99303483 1001 86380 86390 1
304824 99304824 1001 86380 86390 1
304736 99304736 1001 86380 86390 1
304847 99304847 1001 86380 86390 1
304618 99304618 1001 86380 86390 1
304382 99304382 1001 86380 86390 1
304944 99304944 1001 86380 86390 1
305234 99305234 1001 86380 86390 1
305074 99305074 1001 86380 86390 1
500102 99500102 1001 86380 86390 1
500130 99500130 1001 86380 86390 1
500056 99500056 1001 86380 86390 1
500687 99500687 1001 86380 86390 1
500794 99500794 1001 86380 86390 1
500537 99500537 1001 86380 86390 1
500605 99500605 1001 86380 86390 1
500836 99500836 1001 86380 86390 1
500864 99500864 1001 86380 86390 1
500906 99500906 1001 86380 86390 1
501488 99501488 1001 86380 86390 1
501594 99501594 1001 86380 86390 1
501575 99501575 1001 86380 86390 1
501332 99501332 1001 86380 86390 1
501353 99501353 1001 86380 86390 1
501119 99501119 1001 86380 86390 1
501209 99501209 1001 86380 86390 1
501185 99501185 1001 86380 86390 1
501653 99501653 1001 86380 86390 1
501709 99501709 1001 86380 86390 1
502263 99502263 1001 86380 86390 1
501908 99501908 1001 86380 86390 1
502495 99502495 1001 86380 86390 1
502522 99502522 1001 86380 86390 1
502538 99502538 1001 86380 86390 1
503126 99503126 1001 86380 86390 1
503234 99503234 1001 86380 86390 1
503284 99503284 1001 86380 86390 1
503252 99503252 1001 86380 86390 1
503227 99503227 1001 86380 86390 1
502972 99502972 1001 86380 86390 1
502962 99502962 1001 86380 86390 1
502749 99502749 1001 86380 86390 1
502702 99502702 1001 86380 86390 1
503304 99503304 1001 86380 86390 1
503326 99503326 1001 86380 86390 1
504035 99504035 1001 86380 86390 1
503901 99503901 1001 86380 86390 1
503808 99503808 1001 86380 86390 1
503552 99503552 1001 86380 86390 1
503617 99503617 1001 86380 86390 1
503572 99503572 1001 86380 86390 1
503638 99503638 1001 86380 86390 1
504855 99504855 1001 86380 86390 1
504743 99504743 1001 86380 86390 1
504559 99504559 1001 86380 86390 1
504705 99504705 1001 86380 86390 1
504615 99504615 1001 86380 86390 1
504654 99504654 1001 86380 86390 1
504552 99504552 1001 86380 86390 1
504657 99504657 1001 86380 86390 1
504660 99504660 1001 86380 86390 1
504336 99504336 1001 86380 86390 1
504359 99504359 1001 86380 86390 1
505000 99505000 1001 86380 86390 1
504962 99504962 1001 86380 86390 1
505271 99505271 1001 86380 86390 1
505224 99505224 1001 86380 86390 1
506455 99506455 1001 86380 86390 1
506548 99506548 1001 86380 86390 1
506063 99506063 1001 86380 86390 1
506013 99506013 1001 86380 86390 1
506659 99506659 1001 86380 86390 1
506627 99506627 1001 86380 86390 1
507158 99507158 1001 86380 86390 1
507029 99507029 1001 86380 86390 1
507017 99507017 1001 86380 86390 1
506895 99506895 1001 86380 86390 1
506987 99506987 1001 86380 86390 1
508048 99508048 1001 86380 86390 1
508405 99508405 1001 86380 86390 1
508384 99508384 1001 86380 86390 1
508801 99508801 1001 86380 86390 1
508463 99508463 1001 86380 86390 1
509116 99509116 1001 86380 86390 1
509900 99509900 1001 86380 86390 1
509700 99509700 1001 86380 86390 1
509857 99509857 1001 86380 86390 1
509296 99509296 1001 86380 86390 1
509351 99509351 1001 86380 86390 1
509356 99509356 1001 86380 86390 1
510069 99510069 1001 86380 86390 1
510005 99510005 1001 86380 86390 1
509915 99509915 1001 86380 86390 1
510602 99510602 1001 86380 86390 1
510345 99510345 1001 86380 86390 1
510502 99510502 1001 86380 86390 1
510438 99510438 1001 86380 86390 1
510389 99510389 1001 86380 86390 1
511491 99511491 1001 86380 86390 1
511222 99511222 1001 86380 86390 1
511158 99511158 1001 86380 86390 1
511037 99511037 1001 86380 86390 1
511615 99511615 1001 86380 86390 1
511741 99511741 1001 86380 86390 1
512198 99512198 1001 86380 86390 1
512141 99512141 1001 86380 86390 1
511913 99511913 1001 86380 86390 1
511849 99511849 1001 86380 86390 1
511916 99511916 1001 86380 86390 1
512505 99512505 1001 86380 86390 1
512393 99512393 1001 86380 86390 1
513042 99513042 1001 86380 86390 1
513179 99513179 1001 86380 86390 1
512846 99512846 1001 86380 86390 1
513327 99513327 1001 86380 86390 1
513682 99513682 1001 86380 86390 1
514765 99514765 1001 86380 86390 1
514505 99514505 1001 86380 86390 1
514423 99514423 1001 86380 86390 1
514386 99514386 1001 86380 86390 1
515022 99515022 1001 86380 86390 1
515663 99515663 1001 86380 86390 1
515535 99515535 1001 86380 86390 1
515359 99515359 1001 86380 86390 1
515154 99515154 1001 86380 86390 1
515103 99515103 1001 86380 86390 1
515876 99515876 1001 86380 86390 1
515787 99515787 1001 86380 86390 1
515795 99515795 1001 86380 86390 1
516334 99516334 1001 86380 86390 1
516362 99516362 1001 86380 86390 1
516279 99516279 1001 86380 86390 1
515998 99515998 1001 86380 86390 1
516054 99516054 1001 86380 86390 1
516615 99516615 1001 86380 86390 1
517235 99517235 1001 86380 86390 1
517201 99517201 1001 86380 86390 1
517243 99517243 1001 86380 86390 1
517141 99517141 1001 86380 86390 1
517079 99517079 1001 86380 86390 1
516753 99516753 1001 86380 86390 1
516743 99516743 1001 86380 86390 1
516783 99516783 1001 86380 86390 1
516904 99516904 1001 86380 86390 1
517463 99517463 1001 86380 86390 1
517338 99517338 1001 86380 86390 1
517351 99517351 1001 86380 86390 1
517339 99517339 1001 86380 86390 1
518113 99518113 1001 86380 86390 1
518036 99518036 1001 86380 86390 1
517883 99517883 1001 86380 86390 1
517623 99517623 1001 86380 86390 1
517662 99517662 1001 86380 86390 1
517637 99517637 1001 86380 86390 1
517601 99517601 1001 86380 86390 1
517614 99517614 1001 86380 86390 1
517564 99517564 1001 86380 86390 1
517617 99517617 1001 86380 86390 1
517643 99517643 1001 86380 86390 1
518342 99518342 1001 86380 86390 1
518898 99518898 1001 86380 86390 1
518796 99518796 1001 86380 86390 1
518664 99518664 1001 86380 86390 1
518378 99518378 1001 86380 86390 1
519028 99519028 1001 86380 86390 1
519121 99519121 1001 86380 86390 1
519134 99519134 1001 86380 86390 1
519126 99519126 1001 86380 86390 1
519615 99519615 1001 86380 86390 1
519628 99519628 1001 86380 86390 1
519276 99519276 1001 86380 86390 1
519225 99519225 1001 86380 86390 1
519980 99519980 1001 86380 86390 1
520498 99520498 1001 86380 86390 1
520274 99520274 1001 86380 86390 1
520163 99520163 1001 86380 86390 1
521081 99521081 1001 86380 86390 1
521159 99521159 1001 86380 86390 1
521147 99521147 1001 86380 86390 1
521260 99521260 1001 86380 86390 1
520924 99520924 1001 86380 86390 1
520966 99520966 1001 86380 86390 1
521613 99521613 1001 86380 86390 1
522041 99522041 1001 86380 86390 1
521803 99521803 1001 86380 86390 1
521859 99521859 1001 86380 86390 1
521837 99521837 1001 86380 86390 1
522383 99522383 1001 86380 86390 1
522314 99522314 1001 86380 86390 1
523079 99523079 1001 86380 86390 1
522859 99522859 1001 86380 86390 1
522502 99522502 1001 86380 86390 1
522623 99522623 1001 86380 86390 1
523299 99523299 1001 86380 86390 1
523150 99523150 1001 86380 86390 1
523321 99523321 1001 86380 86390 1
523748 99523748 1001 86380 86390 1
523482 99523482 1001 86380 86390 1
523400 99523400 1001 86380 86390 1
523426 99523426 1001 86380 86390 1
524147 99524147 1001 86380 86390 1
524768 99524768 1001 86380 86390 1
524404 99524404 1001 86380 86390 1
524562 99524562 1001 86380 86390 1
524336 99524336 1001 86380 86390 1
524195 99524195 1001 86380 86390 1
524337 99524337 1001 86380 86390 1
524288 99524288 1001 86380 86390 1
525471 99525471 1001 86380 86390 1
525467 99525467 1001 86380 86390 1
525385 99525385 1001 86380 86390 1
525282 99525282 1001 86380 86390 1
525002 99525002 1001 86380 86390 1
525172 99525172 1001 86380 86390 1
524993 99524993 1001 86380 86390 1
525704 99525704 1001 86380 86390 1
525683 99525683 1001 86380 86390 1
526258 99526258 1001 86380 86390 1
526412 99526412 1001 86380 86390 1
526370 99526370 1001 86380 86390 1
526080 99526080 1001 86380 86390 1
526112 99526112 1001 86380 86390 1
527107 99527107 1001 86380 86390 1
526907 99526907 1001 86380 86390 1
526949 99526949 1001 86380 86390 1
526713 99526713 1001 86380 86390 1
526769 99526769 1001 86380 86390 1
527409 99527409 1001 86380 86390 1
527397 99527397 1001 86380 86390 1
527914 99527914 1001 86380 86390 1
527993 99527993 1001 86380 86390 1
528008 99528008 1001 86380 86390 1
528073 99528073 1001 86380 86390 1
527763 99527763 1001 86380 86390 1
527700 99527700 1001 86380 86390 1
527586 99527586 1001 86380 86390 1
527538 99527538 1001 86380 86390 1
527475 99527475 1001 86380 86390 1
528099 99528099 1001 86380 86390 1
528247 99528247 1001 86380 86390 1
528094 99528094 1001 86380 86390 1
528501 99528501 1001 86380 86390 1
528502 99528502 1001 86380 86390 1
528674 99528674 1001 86380 86390 1
528928 99528928 1001 86380 86390 1
529555 99529555 1001 86380 86390 1
529472 99529472 1001 86380 86390 1
529391 99529391 1001 86380 86390 1
529430 99529430 1001 86380 86390 1
529173 99529173 1001 86380 86390 1
529128 99529128 1001 86380 86390 1
529169 99529169 1001 86380 86390 1
529886 99529886 1001 86380 86390 1
530446 99530446 1001 86380 86390 1
530326 99530326 1001 86380 86390 1
530683 99530683 1001 86380 86390 1
531217 99531217 1001 86380 86390 1
531015 99531015 1001 86380 86390 1
530943 99530943 1001 86380 86390 1
530779 99530779 1001 86380 86390 1
530781 99530781 1001 86380 86390 1
531467 99531467 1001 86380 86390 1
531487 99531487 1001 86380 86390 1
531462 99531462 1001 86380 86390 1
531398 99531398 1001 86380 86390 1
531905 99531905 1001 86380 86390 1
531675 99531675 1001 86380 86390 1
531598 99531598 1001 86380 86390 1
531586 99531586 1001 86380 86390 1
532961 99532961 1001 86380 86390 1
533026 99533026 1001 86380 86390 1
532467 99532467 1001 86380 86390 1
533186 99533186 1001 86380 86390 1
533063 99533063 1001 86380 86390 1
533856 99533856 1001 86380 86390 1
533291 99533291 1001 86380 86390 1
533275 99533275 1001 86380 86390 1
534500 99534500 1001 86380 86390 1
534379 99534379 1001 86380 86390 1
534322 99534322 1001 86380 86390 1
534119 99534119 1001 86380 86390 1
534205 99534205 1001 86380 86390 1
534742 99534742 1001 86380 86390 1
534717 99534717 1001 86380 86390 1
535372 99535372 1001 86380 86390 1
535411 99535411 1001 86380 86390 1
535389 99535389 1001 86380 86390 1
534958 99534958 1001 86380 86390 1
536224 99536224 1001 86380 86390 1
536070 99536070 1001 86380 86390 1
535946 99535946 1001 86380 86390 1
535886 99535886 1001 86380 86390 1
535827 99535827 1001 86380 86390 1
535854 99535854 1001 86380 86390 1
535738 99535738 1001 86380 86390 1
536364 99536364 1001 86380 86390 1
537022 99537022 1001 86380 86390 1
537010 99537010 1001 86380 86390 1
537083 99537083 1001 86380 86390 1
536867 99536867 1001 86380 86390 1
536874 99536874 1001 86380 86390 1
536836 99536836 1001 86380 86390 1
536545 99536545 1001 86380 86390 1
536601 99536601 1001 86380 86390 1
537958 99537958 1001 86380 86390 1
537542 99537542 1001 86380 86390 1
538067 99538067 1001 86380 86390 1
538738 99538738 1001 86380 86390 1
538637 99538637 1001 86380 86390 1
538458 99538458 1001 86380 86390 1
538562 99538562 1001 86380 86390 1
538231 99538231 1001 86380 86390 1
538839 99538839 1001 86380 86390 1
539522 99539522 1001 86380 86390 1
539632 99539632 1001 86380 86390 1
539601 99539601 1001 86380 86390 1
539378 99539378 1001 86380 86390 1
539290 99539290 1001 86380 86390 1
539075 99539075 1001 86380 86390 1
539063 99539063 1001 86380 86390 1
539220 99539220 1001 86380 86390 1
